 06/03/2020,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
CO2,8107,8099,8167,8209,8182,8286,8370,8350,8298,8254,8210,8156,8080,7990,7974,7994,7956,7942,7933,7912,7880,7860,7801,7771,7741,7726,7561,7520,7500,7482,7440,7424,7421,7438,7417,7377,7358,7351,7361,7369,7364,7352,7326,7323,7314,7324,7323,7330,7333,7343,7374,7393,7399,7413,7433,7452,7479,7500,7517,7514,7549,7584,7646,7699,7737,7802,7919,7909,7920,7885,7874,7848,7811,7874,8071,8109,8010,7966,7884,7789,7786,7708,7563,7433,7202,7136,7008,6873,6816,6793,6614,6476,6352,6291,6272,6130,6155,6131,6211,6141,5970,5844,5764,5710,5634,5577,5526,5495,5422,5431,5400,5392,5426,5366,5377,5329,5313,5264,5217,5206,5211,5207,5188,5179,5229,5265,5203,5250,5297,5341,5349,5390,5424,5433,5540,5601,5633,5676,5689,5769,5812,5831,5899,5952,6022,6108,6119,6156,6245,6352,6404,6507,6701,6828,6892,6985,7069,7222,7276,7163,7157,7260,7320,7380,7510,7567,7621,7701,7832,7956,8045,8052,8155,8174,8155,8174,8247,8303,8473,8635,8693,8775,8839,8852,8923,8941,8877,8943,9078,9126,9169,9242,9295,9221,9265,9324,9451,9404,9364,9407,9513,9507,9510,9605,9679,9729,9732,9720,9800,9782,9828,9823,9930,10040,10109,10193,10393,10470,10574,10750,10862,10995,11164,11344,11619,11736,11814,11920,12048,12144,12283,12301,12366,12403,12452,12481,12469,12420,12339,12377,12363,12348,12315,12236,12162,12100,12025,11976,11877,11750,11613,11449,11376,11375,11296,11105,10996,10916,10818,10705,10596,10467,10479,10406,10330,10191,9909,9644,9511,9449,9413,9326,9279,9173,9084,8982,8915,8867,8790,8738,8626,8539,8364,8294,8227,8152,8055,8059
